OBJECTID_1,join_OBJECTID,CUSTOMFOLDERNUMBER,FOLDERDESCRIPTION,FOLDERNAME,FOLDERTYPE,Subtype,Worktype,INDATE,ISSUEDATE,PROPERTYRSN,Status,Construction_Value,Dwelling_Units_Created,GFA,GFA__Accessory_Unit_,GFA__Basements_Alterations_,Infill_Lot,ConstructionStartDate,UnitsDemolished,AdjustedWorktype,StatusGroup,GlobalID,Number_of_Storeys,LEGALDESC,latitude,longitude
29231,2533024,2024 220910 000 00 RN,"Proposed 2 storey detached dwelling with attached garage, covered porches, elevator and finished basement with walk out. 
",2055 Duncan Rd,RN,Single Family Detached Dwelling,New Const.,1734048000000,2025-06-05,43716,Issued,400000,1,385.45,173.8,0,Yes,1755561600000,,New Construction,Permit Issued,bc826d13-776b-4ce5-90a6-c5602af3605b,2,PLAN 626 LOT 20   ,43.478883379151824,-79.65348984956375
29277,2527567,2022 110081 000 00 CA,Landlord&apos;s work to Demolish and bring down to shell space. Removal of two partition walls to combine three(3) units to one(1). Construction of a new vestibule and addition of a double door. Removal of existing loading overhead door. dock equipment and scissor&apos;s lift. Addition of new rear loading double door and concrete pad. Replace existing roof top units and electrical services for future DOLLARAMA. No GFA Added,511 Maple Grove Dr,CA,Store,Alt./Improve,1653436800000,2022-07-15,43591,Closed,350000,,0,,,,,,Renovation & Repair,Closed,f9949352-97bd-4c38-898b-f6d7759a08e0,,"CON 3 SDS PT LOT 5 PLAN 626 LOTS 88 TO 99 LOT 100 PT BLK A RP 20R7136 PARTS 1,2,3",43.48037700129463,-79.65586967497849
29285,2527567,2020 001434 000 00 CN,"Interior and exterior renovations to Sobey&apos;s supermarket.  Interior renovations include entire ground floor and mezzanine areas.  Exterior storefront to be removed with new entrance, curtain wall, entrance ramp, RTUs and canopy.  No GFA added.",511 Maple Grove L6J 6X8,CN,Supermarket,Addition,1596067200000,,43591,Letter Issued,2463500,,4754.26,,,,,,Addition,Permit in Progress,ea53ebb6-9dea-4719-a1c7-36b0decca032,,"CON 3 SDS PT LOT 5 PLAN 626 LOTS 88 TO 99 LOT 100 PT BLK A RP 20R7136 PARTS 1,2,3",43.48037700129463,-79.65586967497849
29309,2516844,2022 133757 000 00 RN,"Construction of two (2) story single family dwelling with attached garage, finished basement, theatre room below garage, elevator,  front covered porch, rear deck &amp; walk-out basement. ",1362 Sedgewick Cres,RN,Single Family Detached Dwelling,New Const.,1673395200000,2023-11-13,8192,Conditional,1100000,1,391,255.2,0,Yes,1707696000000,,New Construction,Occupancy Granted,c3b52752-e9e5-4f53-8d60-ae4bae535db5,2,PLAN 669 LOT 70   ,43.413778316611285,-79.6999096219322
29426,2487455,2022 101092 000 00 RN,"Proposed porch extension and existing roof to be removed over front portion of dwelling &ndash; proposed raised roof.  Front face 
 lift/alteration.  Install new bay window at front elevation.",568 Rebecca St,RN,Single Family Detached Dwelling,Addition,1643760000000,2022-05-02,30949,Issued,100000,0,154.59,0,0,No,1657670400000,,Addition,Permit Issued,ae6cb03c-5593-49de-ac5b-d63c2e8c303c,2,CON 3 SDS PT LOT 20   ,43.42717551063487,-79.68991426168913
29465,2556369,2025 117521 000 00 BDP,"Interior alterations to include installing an elevator, finish basement, renovation to main floor and second floor. Exterior renovation to include replace rear single door to double door. ",139 Innville Crescent,BDP,House - Part 9 - Detached House,Alteration/repair OR Alteration/finish to an existing building,1752537600000,2025-08-05,100448,Issued,92530,0,0,185.06,0,,,,Renovation & Repair,Permit Issued,d4024452-04d7-46f5-9b1a-2222c97fc7ce,,PLAN M1016 LOT 99 ,43.38392065430595,-79.72286568375395
29579,2553538,2017 002039 000 00 CA,UNITS 2A/2B:  Construct a new demising wall for future tenants and install 2 barrier free washrooms.  No additional GFA.,330 Dundas Street E,CA,Office,Alt./Improve,1508716800000,2017-11-29,67784,Closed,40000,,0,,,,,,Renovation & Repair,Closed,b605fa0f-11ef-4a44-82dd-e495ffb5338a,,"CON 1 SDS PT LOT 12 RP 20R13538 PARTS 1,2,3",43.487487924747505,-79.71827262996638
29741,2503997,2020 002091 000 00 RA,Installation of residential elevator.  No GFA added.,30 Walker L6K1A3,RA,Row or Town House,Alt./Improve,1605657600000,2020-11-20,25574,Closed,50000,0,50,,,Yes,,,Renovation & Repair,Closed,bc0ac245-aafa-404e-a1d6-bf3ea0a42d10,,"PLAN 1 PT RESERVE D,E RP 20R7630 PARTS 2,18,19,20, 34,79 ",43.43914852568701,-79.6694200940193
29790,2495412,2016 000672 000 00 SN,Addition of wheelchair ramp to existing church on west side of building.  No GFA added.,2521 Dundas Street W,SN,Place of Worship,Addition,1461024000000,2016-06-14,5852,Closed,12000,,0,,,,,,Addition,Closed,d985d87d-8151-46ee-9eca-75543f149d29,,CON 1 NDS PT LOT 30   ,43.43656925261501,-79.7765159000362
29863,2499013,2016 000979 000 00 RS,Installation of new glass guards and stainless steel railings and handrail to existing walkout. No additional GFA. ,2051 White Dove Circle,RS,Other Secondary Structure,Alt./Improve,1465344000000,2016-06-21,64617,Closed,5028.5,,0,,,No,,,Renovation & Repair,Closed,3f358749-94a2-4369-9f26-ed45c7f66a19,,PLAN M658 PT BLK 44 RP 20R12724 PART 11,43.43992259432314,-79.74481741771737
29911,2476682,2020 001459 000 00 SN,"Construction of accessible porch and doorways, replacement of wood landing and stairs.  Interior alterations on all floors.  No GFA added.",114 King L6J1B1,SN,Museum,Addition,1603843200000,2021-02-10,24894,Closed,1800000,,191.5,,,,,,Addition,Closed,98df7607-ff3a-42b5-bf8e-9af6806c6cf8,2,PLAN 1 LOT 2,43.44200399854412,-79.66768357880018
29944,2498171,2025 108268 000 00 BDP,"Single Family Dwelling with two car garage, elevator, covered front porch and unfinished basement with walkup. ",1345 Hixon Street,BDP,House - Part 9 - Detached House,New Construction,1744329600000,2025-07-29,8082,Issued,1250000,1,559.69,0,0,Yes,1757030400000,,New Construction,Permit Issued,43d98fac-fcc1-4fec-bd6f-024bf3d514ee,2,PLAN 669 LOT 62   ,43.41341049741001,-79.69777339605301
30056,2484657,2024 216082 000 00 RN,"Construction of a new 2-storey single-family residence with front &amp; rear covered porches, side uncovered porch, attached 2-car garage, elevator and finished basement with rooms under the covered porches. ",295 Morden Rd,RN,Single Family Detached Dwelling,New Const.,1728259200000,2025-02-25,31196,Issued,1330000,1,306.56,141.63,0,Yes,1745798400000,,New Construction,Permit Issued,8f2a30f8-b4fb-45a0-9c3c-1bae336ee443,2,PLAN 175 PT LOT 41   ,43.437331842194936,-79.6890873008106
30311,2552624,2022 104815 000 00 RN,"Construction of a 2 storey detached dwelling w/attached garage and covered porches.  New Model Layout 3802, The Princess, Elev. A, B &amp; C.  Model options available: man door from courtyard to mudroom; 8ft patio door in breakfast area; r/i for wine fridge in great room; coffered ceiling in great room; sink in servery; r/i for beverage fridge in servery; French doors in den; elevator; service stairs; Juliet balcony in MB; tray ceiling in MB, coffered ceilings in 2nd floor hallway; coffered ceiling above main floor stairs; double sink in shared ensuite; coach house.  Lot 3: Elev. B, attached deck, no options, unfinished basement.",3294 Millicent Ave,RN,Single Family Detached Dwelling,New Const.,1647475200000,2022-11-03,121570,Closed,695780,1,347.89,0,0,No,1667865600000,,New Construction,Closed,1a8f712b-8f30-441c-ac56-fea3ccc63d01,2,PLAN M1252 LOT 3,43.486836584842806,-79.7382401070717
30453,2487164,2024 109735 000 00 RN,"Proposed two storey residential dwelling with finished basement, attached garage, front and rear covered porches, elevator, below grade entrance, and accessory structure in rear yard",546 Fourth Line,RN,Single Family Detached Dwelling,New Const.,1715904000000,,6672,Re-submission submitted,1000000,1,539.86,249.49,0,Yes,,,New Construction,Permit in Progress,a1b8c22f-1db0-4117-9b23-f4cf93345acd,2,"PLAN 350 PT LOTS 57,58   ",43.43064259560169,-79.6991197906044
30522,2486283,2017 002373 000 00 RA,Proposed alterations to existing ground and second floor of single family detached dwelling (188.62m2) New finished basement area (17.38m2) Remove main floor load bearing walls and install new beam. Renovate existing kitchen area. Install new elevator and replace existing HVAC. No GFA added.,260 Dalewood Drive,RA,Single Family Detached Dwelling,Alt./Improve,1512518400000,2018-01-11,42430,Closed,103000,0,206,,,No,,,Renovation & Repair,Closed,bfb8ca85-5fa1-40f8-8c9b-df959c2c588c,,PLAN 1322 LOT 26   ,43.46721848108152,-79.65503272690044
30573,2559160,2025 110648 000 00 BDP,"LOT SPECIFIC - Model 2004 Elevation A. BLK 21 &ndash; Unit 7. Construction of a 3 Storey Town House with Attached Garage, Covered Porch, Elevator 41&apos;X41&apos; Cab, Fireplace. Main and Upper Rear Balcony, Main Floor Front Balcony. Finished Basement and Cold Cellar. 3 Bedrooms.",319 Helen Lawson Lane,BDP,House - Part 9 - Town House,New Construction,1746489600000,2025-07-25,128951,Issued,382360,1,294.78,26.48,0,No,1753920000000,,New Construction,Permit Issued,3984bab6-e84a-4a31-8bd8-b3ce512783bc,3,PLAN M1301 PT BLK 21 RP 20R23112 PARTS 15 AND 16,43.45401554605062,-79.6730675429116
30611,2517869,2025 122826 000 00 BDP,"Interior alterations include constructing a raised wood platform deck in the garage to accommodate a vertical platform lift, raising the existing mudroom floor to be flush with the main floor, and creating a bedroom with an ensuite bathroom to meet accessibility needs",1421 Sandpiper Road,BDP,House - Part 9 - Detached House,Alteration/repair OR Alteration/finish to an existing building,1757894400000,2025-09-18,64510,Closed,30000,0,0,0,0,,1760486400000,,Renovation & Repair,Closed,f6e89fdd-85ac-4009-b36c-f548581ad6dd,,PLAN M688 LOT 177,43.44217926775592,-79.7420894580698
30639,2554142,2023 156437 000 00 RN,"Model TBSD5022 with elev. A&amp;B: 4 bdrms  Opt A/V: Bsmt: 2pc Pwd, 3pc Bath, Bdrm + 3pc, Cold Cellar, Walk-up / Main: Chef Centre, Prep Kitchen, Guest Suite / 2nd Flr: Bdrm Ensuites, Deluxe Laundry, Primary Retreat, 5 Bdrm plan / 3rd Flr: 2pc Pwd, Loft Retreat, Entertainment Rm+3pc Bath / Elevator / Extended Ceiling Heights 10&rsquo;main &amp; 9&rsquo; 2nd 	Construction of a 3-storey det. dwelling (2 story w/Loft) includes partially fin. bsmt; covered porch, gas fireplace - main, double car garage, and a rear 3rd floor balcony. 	Lot 71, elev. B &ndash; options:  Cold Cellar, Bsmt Walk-up, Prep Kitchen, 3rd Flr Loft Retreat and extended Ceiling heights: main 10&rsquo; second 9&rsquo; &ndash; no Deck.",3203 Mariner Pass,RN,Single Family Detached Dwelling,New Const.,1702857600000,2024-03-13,124650,Closed,400000,1,409.91,101.35,0,No,1711497600000,,New Construction,Closed,f802ea2c-df02-43eb-83a7-bebf4d2eb931,3,PLAN M1272 LOT 71 RP 20R22647 PART 29,43.484295142978816,-79.74204042341678
30728,2559161,2025 110649 000 00 BDP,"LOT SPECIFIC - Based on Model 2002 Corner Elevation A. BLK 21 &ndash; Unit 8. Construction of a 3 Storey Town House with Attached Garage, Covered Porch, Elevator 41&apos;X41&apos; Cab, Fireplace. Main and Upper Rear Balcony, Upper Floor Front Balcony. Finished Basement and Cold Cellar. 3 Bedrooms",317 Helen Lawson Lane,BDP,House - Part 9 - Town House,New Construction,1746489600000,2025-07-25,128948,Occupancy Granted,434390,1,306.12,57.04,0,No,1753920000000,,New Construction,NULL,a4c4ba9e-bd35-464f-93c6-0442460cd123,3,PLAN M1301 PT BLK 21 RP 20R23112 PARTS 17 TO 20,43.453983868596765,-79.67299457072173
30743,2525820,2023 107698 000 00 RA,"Residential Interior alterations to create new basement spa bathroom and guest ensuite.  Addition of new elevator.  MAIN FLOOR ALTERATIONS TO 3 BEDROOMS, CLOSETS AND DEN. No GFA added.",215 Forestwood Dr,RA,Single Family Detached Dwelling,Alt./Improve,1681862400000,2023-04-21,41965,Closed,300000,0,118,,,Yes,,,Renovation & Repair,Closed,f1368f14-cdb0-4503-90b3-5aec5ba65380,,PLAN 435 LOT 28   ,43.4599244218778,-79.66012090081355
30818,2485368,2019 000844 000 00 SA,"Interior alterations to existing church - Addition of an elevator for Barrier free accessibility, relocate interior stair and addition of two metal stairs outside (900 m2) No GFA Added",250 Lakeshore Road E,SA,Place of Worship,Alt./Improve,1559001600000,2019-09-09,24698,Closed,450000,,900,,,,,,Renovation & Repair,Closed,9340446f-15bb-4a86-941d-23a532a82640,,PLAN 1 BLK 12 LOT A LOT D   ,43.446496631654064,-79.66673706287298
30846,2515279,2026 007526 000 00 BDP,"To add fire alarm field detection devices and control relays to existing fire alarm control panel to permit intelligent elevator recall (elevator modernization), as per CSA-B44",1235 North Service Road W,BDP,Offices (Business),Alteration/repair OR Alteration/finish to an existing building,1775088000000,2026-04-23,18697,Issued,33770.8,,0,,,,,,Renovation & Repair,Permit Issued,2ea23807-2f5b-44e2-8402-64194dda3737,,PLAN M246 BLK 10   ,43.43348847755228,-79.71758525260582
30848,2515279,2021 124048 000 00 CA,"Interior alterations to elevator lobby and public corridor on 3rd floor of existing office building. No GFA added.

Permit revoked March 8/23 - AP",1235 North Service Rd W,CA,Office Multi-Storey,Alt./Improve,1629936000000,2021-09-15,18697,Revoked,37250,,0,,,,,,Renovation & Repair,Revoked,48819d90-368d-4d4c-8bd4-e60c1346dc3f,,PLAN M246 BLK 10   ,43.43348847755228,-79.71758525260582
30992,2522572,2020 002086 000 00 RN,Construction of 2-storey Single Dwelling with Covered front &amp; rear porch.  Basement finish with Walkout and Elevator.,1042 Bridge L6L2B5,RN,Single Family Detached Dwelling,New Const.,1610323200000,2021-06-24,6455,Issued,1247250,1,559,,,Yes,1624838400000,,New Construction,Permit Issued,eb89c8e1-9ab7-409e-801f-f3af6416727c,2,"PLAN 350 PT LOTS 25,26   ",43.428071455830754,-79.69762383457345
31250,2554446,2023 109569 000 00 TH,"REPEAT of Model Type B - Interior Unit from permit 23-109556, Block A - Unit 5 
3 Storey single dwelling Townhouse, attached rear lane garage with amenity balcony above garage and covered porch, 4 Bedroom with finished basement and Elevator.  This unit has a firewall feature.
",2276 Sovereign St,TH,Row House - Condominium,New Const.,1685059200000,2024-02-14,113787,Conditional,500000,1,302.1,71.9,0,No,1708992000000,,New Construction,Occupancy Granted,03441625-0cc7-42d0-b250-990c41ece941,3,PLAN M1265 PT BLK 1 RP 20R22769 PART 5,43.39927270410513,-79.70834143317686
31366,2559073,2025 110634 000 00 BDP,"LOT SPECIFIC - Based on Model 2003 Elevation A. BLK 20 &ndash; Unit 6. Construction of a 3 Storey Town House with Attached Garage, Covered Porch, Elevator 41&apos;X41&apos; Cab, Fireplace. Main and Upper Rear Balcony, Upper Floor Front Balcony. Finished Basement and Cold Cellar. 2 Bedrooms
",339 Helen Lawson Lane,BDP,House - Part 9 - Town House,New Construction,1746403200000,2025-07-25,128942,Issued,404470,1,283.82,57.79,0,No,1754524800000,,New Construction,Permit Issued,f82dfc80-52cb-4b01-b872-c8d302fc1988,3,PLAN M1301 PT BLK 20 RP 20R23111 PARTS 13 TO 15,43.454343153059696,-79.67364305184756
31579,2532925,2025 112539 000 00 BDP,"Construction of a new 2-storey single-family residence with front &amp; rear covered porches, elevator, attached 2-car garage and finished walk-out basement with rooms under the garage &amp; rear porch. ",1574 Old Lakeshore Road,BDP,House - Part 9 - Detached House,New Construction,1750636800000,2025-09-12,6224,Issued,3440000,0,602.64,358.19,0,Yes,1759795200000,,New Construction,Permit Issued,0d9f6ecb-26cd-4f25-a999-3f0f0944e501,2,CON 4 SDS PT LOT 25 RP 20R3003 PART 4  ,43.40452490187173,-79.69574502984155
31757,2554581,2015 001370 000 00 TH,"New Townhouse - &quot;The Linden&quot; -  Interior unit. 3 Bedroom. This lot elevation &quot;A&quot;  (211.54m2), finished basement (23.61m2), attached garage (57.00m2), covered porches (2.20m2), complete with 2 decks. Options: with elevator. Includes water service inspection fee.",2179 Lillykin St Block K - Lot 105,TH,Row or Town House,New Const.,1439424000000,2015-11-05,108661,Closed,381000,1,211.54,,,No,1447718400000,,New Construction,Closed,174a16f2-efbd-4a88-b6aa-de3822dfdbb7,,"PLAN M1162 PT BLK 8 RP 20R20529 PARTS 77, 120 AND 127 ",43.47884007896627,-79.70909404404823
31895,2555868,2023 109665 000 00 TH,"3 Storey single dwelling Townhouse, attached rear lane garage with amenity balcony above garage and covered porch.  3 Bedrooms with finished basement and Elevator.",132 East St,TH,Row House - Condominium,New Const.,1684800000000,2023-10-12,113794,Conditional,500000,1,271.8,75.2,0,No,1699401600000,,New Construction,Occupancy Granted,4a3750bf-d8b4-499b-a0d0-edcab0dbde26,3,PLAN M1265 PT BLK 1 RP 20R22769 PART 12,43.39922801359103,-79.70779574654466
32131,2513885,2015 002420 REV 01 CA,REVISION TO PERMIT: Corridor revision and new barrier free washroom.  No additional GFA.,2401 Bristol Circle Unit 102 & 103,CA,Office,Alt./Improve,1459987200000,2016-05-31,58787,Closed,0,,0,,,,,,Renovation & Repair,Closed,2243bc5e-6ee5-45d2-96f8-e24872f58c6a,,"PLAN M500 PT BLK 1 RP 20R11095 PARTS 2,3,6,7",43.51951050947492,-79.67841704672007
32187,2482104,2023 115123 000 00 SA,Addition of 16 wave door sensors and power door operators to existing doors. Widening of two existing doors. &ndash; Joshua&rsquo;s Creek Arenas.  No GFA added. ,1663 North Service Rd E,SA,Arena,Alt./Improve,1688083200000,,108992,Cancelled,90000,,0,,,,,,Renovation & Repair,Cancelled,2f8d8218-4108-40e7-859d-d46517f332be,,CON 2 SDS PT LOT 6 RP 20R20103 PARTS 1 AND 2,43.49194139159562,-79.67566668313869
32253,2554492,2015 001373 000 00 TH,"New Townhouse - &quot;The Linden&quot; -  Interior unit. 3 Bedroom. This lot elevation &quot;A&quot; -  Reverse plan(211.54m2), finished basement (23.61m2), attached garage (57.00m2), covered porches (2.20m2), complete with 2 decks. Options: with elevator. Includes water service inspection fee.",2185 Lillykin St Block K - Lot 108,TH,Row or Town House,New Const.,1439424000000,2015-11-05,108664,Closed,381000,1,211.54,,,No,1447718400000,,New Construction,Closed,6e7c9096-9828-4f36-80dc-603e71260d89,,PLAN M1162 PT BLK 8 RP 20R20529 PARTS 80 AND 117 ,43.47898069542522,-79.70916202496045
32325,2521337,2025 104459 000 00 BDP,"Construction of second storey addition to accommodate new elevator. 
",41 Arbour Drive,BDP,House - Part 9 - Detached House,Addition to an existing building,1741132800000,2025-04-08,41343,Issued,30000,0,9.83,9.83,0,Yes,1750118400000,,Addition,Permit Issued,781f6dd8-1028-42a8-a001-f5da1047ac76,2,PLAN 557 LOT 8   ,43.47264093515079,-79.63544355084085
32336,2554143,2023 126928 000 00 RN,"Model TASD5013 with only elev. B &ndash; 5 bedrooms. Options A/V: Bsmt &ndash; Bedroom w/3pce Bath/ Walk-up steps; Chef Centre; 2nd Flr &ndash; Bedroom Ensuites (Laundry/WIC); 3rd Fl Entertainment Rm; and Elevator (Deluxe Laundry).	Construction of a 3-storey detached dwelling (2 story w/Loft) includes partially finished basement w/2pce Bath; gas fireplace on main level, double car garage, and a rear 3rd floor balcony. 	Lot 73, elev. B &ndash; options chosen:  fin. Basement Bedroom w/3pce Bath, Basement Walk-up, Chef Centre and Elevator &ndash; with Deck.",3195 Mariner Pass,RN,Single Family Detached Dwelling,New Const.,1699833600000,2024-03-27,124652,Closed,400000,1,399.22,97.16,0,No,1712793600000,,New Construction,Closed,300049a9-05ea-4dc0-b989-c295e570c5f8,3,PLAN M1272 LOT 73 RP 20R22647 PART 31,43.48393192344198,-79.7420380809034
32459,2554097,2023 156143 000 00 RN,"Model TBSD5020 with elev. A&amp;B: 4 bdrms  Opt A/V: Bsmt: 2pc Pwd, 3pc Bath, Bdrm + 3pc, Cold Cellar, Walk-up w/Deck / Main: Chef Centre, Prep Kitchen, Guest Suite / 2nd Flr: Bdrm Ensuites, Deluxe Laundry, Primary Retreat / 3rd Flr: 2pc Pwd, Loft Retreat, Entertainment Rm+3pc Bath / Elevator / Extended Ceiling Heights 10&rsquo;main &amp; 9&rsquo; 2nd 	Construction of a 3-storey det. dwelling (2 story w/Loft) includes partially fin. bsmt; covered porch, gas fireplace - main, double car garage, 2nd and 3rd floor balcony. 	        Lot 37, elev. B &ndash; options:  2nd floor Bedroom Ensuites, 3rd floor Loft Retreat and extended Ceiling heights: main 10&rsquo; second 9&rsquo; &ndash; no Deck.",3265 Mariner Pass,RN,Single Family Detached Dwelling,New Const.,1702857600000,2024-03-22,124616,Closed,400000,1,356.74,93.46,0,No,1715212800000,,New Construction,Closed,bcc0a5ed-cbfa-43e4-a199-73fcb7b00b1e,3,PLAN M1272 LOT 37,43.485426389219,-79.74219288124188
32465,2503917,2023 125654 000 00 RN,"Construction of two story 4 bedroom 4.5 bath single family dwelling with attached garage, finished basement with walkout , elevator, front and and rear covered porches.",448 Stanfield Dr,RN,Single Family Detached Dwelling,New Const.,1695945600000,2024-02-22,11932,Closed,850000,1,285.5,151.19,0,Yes,1710806400000,,New Construction,Closed,539eb599-df4f-4317-b435-a2235a3efb22,2,PLAN 1060 LOT 158   ,43.40933708342601,-79.71687150987536
32765,2486168,2023 155070 000 00 RN,"Construction of a two storey single family dwelling with attached garage, elevator, front and rear porches and finished walk out basement. ",1350 Devon Rd,RN,Single Family Detached Dwelling,New Const.,1702425600000,2024-05-24,42668,Closed,1047275,1,477.11,186.11,0,Yes,1729036800000,,New Construction,Closed,f4fcb38a-196c-46f6-93c2-cd2b2236ec91,2,PLAN 628 LOT 88   ,43.47047924533035,-79.65790608314232
32947,2490750,2022 120320 000 00 RA,"Interior alteration for Lift Installation, No gross floor area (GFA) added",2073 Oak Springs Rd,RA,Single Family Detached Dwelling,Alt./Improve,1660694400000,2022-09-08,53352,Issued,20000,0,6,,,No,,,Renovation & Repair,Permit Issued,2352e2e2-78e5-4bfb-822f-b833c8f4263b,,PLAN M528 LOT 73   ,43.47448457625022,-79.70731910108574
32953,2488700,2019 001324 000 00 RA,Interior alterations to main floor of dwelling (kitchen and dining).  Removal of one load bearing and one non-load bearing wall.  Widen door opening in load bearing wall between dining room and family room.  Relocate existing return air ducts.  No additional GFA.,2751 Guilford Crescent,RA,Single Family Detached Dwelling,Alt./Improve,1564617600000,2019-08-14,46900,Closed,30750,0,61.5,,,Yes,,,Renovation & Repair,Closed,9a22bcc2-e2dc-4cc5-852f-419c9a29984b,,PLAN M416 LOT 25   ,43.497761839183426,-79.66373212070377
32985,53,2016 002106 REV 02 CA,REVISION:  fire rating of third floor slab at duct penetration; install structural steel to reinforce floor opening for freight lift.  No additional GFA.  Build out approx. 334.45m2 of shell area to new office space.,1 The Canadian Road,CA,Office,Alt./Improve,1511222400000,2018-07-20,432,Closed,95000,,0,,,,,,Renovation & Repair,Closed,b365b7c8-7c94-44ab-8ca6-954e35f0252d,,CON 2 SDS PT LOTS 5 TO 9   ,,
33044,1046,2017 001677 000 00 CA,Installation of a one stop lift enclosure within existing office (1.95 m2). No GFA added.,2568 Bristol Circle,CA,Office,Alt./Improve,1505088000000,2017-09-15,797,Closed,50000,,1.95,,,,,,Renovation & Repair,Closed,8de320b5-def0-4ed9-b352-6c3d364f98e0,,"PLAN M492 PT BLK 2 RP 20R9192 PARTS 24-26,54-56 RP 20R12535 PARTS 2,4",,
33067,1312,2022 111835 000 00 SN,"Re-location of the existing portable modular library facility (Oakville Public Library - Sixteen Mile Branch), from 3070 Neyagawa Blvd to 3250 Neyagawa Blvd. Formation of exterior stair and ramp structure will be revised to suite grades at new location.",3250 Neyagawa Blvd,SN,Library,New Const.,1654646400000,2022-08-18,3215,Issued,650000,,469,,,,,,New Construction,Permit Issued,56326412-15f7-4ce9-b5ea-a62bf2f735c0,,CON 1 NDS  PT LOT 21,,
33099,1384,2016 001304 000 00 RS,Construction of attached deck and ramp to replace existing.  No GFA added.,320 Rimmington Drive,RS,Deck,New Const.,1469491200000,2016-08-11,4859,Closed,20000,,0,,,Yes,,,New Construction,Closed,656b9ca7-ffc2-4952-bfcb-efb5763f44ed,,"PLAN M310 BLKS 120,121,122, 124  ",,
33100,1385,2016 001305 000 00 RS,Construction of attached deck and ramp to replace existing.  No GFA added.,324 Rimmington Dr,RS,Deck,New Const.,1469491200000,2016-08-11,4860,Closed,20000,,0,,,Yes,,,New Construction,Closed,cbe4bf9b-d14a-458a-a854-bee5b2a4d8b4,,"PLAN M310 BLKS 120,121,122, 124  ",,
33101,1386,2016 001306 000 00 RS,Construction of attached deck and ramp to replace existing.  No GFA added.,348 Rimmington Dr,RS,Deck,New Const.,1469491200000,2016-08-11,4871,Closed,20000,,0,,,Yes,,,New Construction,Closed,24ba15db-ef5d-4a26-9247-6003af7669ba,,"PLAN M310 BLKS 120,121,122, 124  ",,
33102,1387,2016 001307 000 00 RS,Construction of attached deck and ramp to replace existing.  No GFA added.,352 Rimmington Dr,RS,Deck,New Const.,1469491200000,2016-08-11,4872,Closed,20000,,0,,,Yes,,,New Construction,Closed,2b2a9340-582b-43f6-b03d-cad690c59bb7,,"PLAN M310 BLKS 120,121,122, 124  ",,
33127,1578,2014 001654 REV 02 SA,"REVISION:  to suit on site conditions (additional storage room in basement, eliminate stairs in basement of relocated church, changes to mechanical and electrical room, addition of elevator mechanical room).  25m2.  No additional GFA added.",3114 Dundas Street W,SA,Place of Worship,Alt./Improve,1483401600000,2017-02-21,6007,Closed,6500,,25,,,,,,Renovation & Repair,Closed,0e01c8d4-faf2-4d83-91d7-e8ed490364da,,CON 1 SDS PT LOT 32   ,,
33149,2002,2021 135105 000 00 MS,Erection of a temporary single accessible washroom unit (Natures Call BMEC General Layout accessible washroom). Self contained non-potable water supply. Unit is on weekly cleaning and service. ,1297 Dundas St E,MS,Trailer / Office,New Const.,1641427200000,2022-02-08,1026,Issued,1000,,8.54,,,,,,New Construction,Permit Issued,4e835cf9-a490-4de0-ba73-4c6397a25910,,CON 1 NDS PT LOT 8   ,,
33261,4108,2018 000770 000 00 SN,"Addition of a new elevator, elevator hoist way and a machine room to the North side of existing building (30.18m2) and interior alterations to replace two interior stairs (29.13m2). Brookdale Public School.",1195 Bridge Road,SN,Elementary School,Addition,1525392000000,2018-08-01,7255,Closed,106758,,30.18,,,,,,Addition,Closed,b84ab78b-b634-4ca3-bca8-93780c0faea7,,CON 3 SDS PT LOT 23 PLAN 716 BLK A  ,,
33264,4111,2024 109584 000 00 SA,"Renovation of washrooms and universal washroom including new plumbing fixtures, aid-assist system, widened doors.   No GFA added.",1195 Bridge Rd,SA,Elementary School,Alt./Improve,1714348800000,2024-05-29,7255,Issued,500000,,0,,,,,,Renovation & Repair,Permit Issued,126ba7a9-20a1-4328-bd72-e32cb66adf2c,,CON 3 SDS PT LOT 23 PLAN 716 BLK A  ,,
33667,9581,2021 110749 000 00 CN,"Construction of a modular office bldg. (replace existing) to include pre-fabricated metal storage bldg with parking, barrier free access, conc. footing, electric heating; and installation of geothermal system; with servicing updates and the decommissioning of existing septic system and leach beds. - Halton Regional Biosolids Mgmt Centre",4449 Regional 25 Rd,CN,Office,New Const.,1617840000000,,62366,Cancelled,,,,,,,,,New Construction,Cancelled,5b0d157a-3b8d-40c3-95c7-96cc51d0da13,,CON 2 NDS PT LOT 27 20R-6648,,
33668,9582,2021 110753 000 00 CN,"Construction of a modular office building (replace existing ) to include a pre-fabricated metal storage building, barrier free access accommodations,  Halton Regional Biosolids Mgmt Centre",4449 Regional 25 Rd,CN,Office,New Const.,1620000000000,2022-12-12,62366,Closed,1800000,,340.64,,,,,,New Construction,Closed,b279ab5a-c836-41c9-9012-80e0d2c9568a,,CON 2 NDS PT LOT 27 20R-6648,,
33685,9661,2022 129081 000 00 DP,"Removal of Elevator shaft and associated footings. 
",70 Old Mill Rd,DP,Condominium Apartment,Demolition,1669593600000,2023-02-22,65954,Closed,0,,1523,,,,1677024000000,0,Demolition,Closed,e39e9051-d63a-4b84-b121-eaab81d88cd0,0,"CON 3 SDS PT LOTS 14,15 RP 20R11760 PART 1  ",,
